heightInches,pctORB,pctDRB,pctAST,pctTOV,ptsPerMinute,pctUSG,pctFTRate,FG% by Distance 2P,FG% by Distance (3P),% of FGA by Distance 3P,% of FGA by Distance (0-10),% of FGA by Distance (10-3P)
82,0.064,0.264,0.1,0.084,24.6,0.29600000000000004,0.379,0.511,0.324,0.095,0.494,0.41100000000000003
81,0.14400000000000002,0.242,0.077,0.13,11.2,0.127,0.605,0.611,0,0,0.988,0.012
84,0.104,0.257,0.027,0.132,13,0.152,0.429,0.559,0,0,0.831,0.16899999999999998
75,0.02,0.078,0.262,0.177,11,0.159,0.129,0.401,0.41,0.468,0.33299999999999996,0.2
81,0.053,0.154,0.09,0.08900000000000001,13.7,0.174,0.258,0.513,0.344,0.344,0.441,0.219
78,0.027,0.115,0.208,0.095,23.5,0.298,0.474,0.458,0.338,0.101,0.439,0.46099999999999997
80,0.049,0.139,0.184,0.18899999999999997,12.6,0.17,0.198,0.564,0.362,0.18,0.671,0.149
82,0.083,0.221,0.101,0.16899999999999998,13.4,0.16699999999999998,0.428,0.54,0.3,0.035,0.5840000000000001,0.38
74,0.021,0.107,0.191,0.116,15.1,0.194,0.222,0.421,0.399,0.456,0.30100000000000005,0.245
75,0.027,0.104,0.287,0.163,15.5,0.21899999999999997,0.189,0.527,0.312,0.234,0.47,0.29600000000000004
82,0.156,0.342,0.044,0.105,17.7,0.241,0.553,0.522,0.333,0.006,0.95,0.046
78,0.02799999999999999,0.126,0.114,0.131,10.9,0.127,0.201,0.534,0.42,0.489,0.154,0.355
83,0.08800000000000001,0.238,0.153,0.153,12.2,0.17600000000000002,0.297,0.49,0,0.005,0.73,0.267
81,0.012,0.11,0.081,0.113,11.4,0.14400000000000002,0.197,0.427,0.394,0.527,0.33,0.14400000000000002
82,0.02,0.218,0.242,0.135,28.3,0.306,0.361,0.569,0.387,0.348,0.31,0.34299999999999997
76,0.01399999999999999,0.109,0.078,0.071,13.1,0.175,0.112,0.416,0.358,0.478,0.16799999999999998,0.355
75,0.017,0.091,0.222,0.154,14.8,0.212,0.202,0.472,0.309,0.276,0.32399999999999995,0.40099999999999997
75,0.023,0.107,0.21899999999999997,0.18600000000000003,11.3,0.171,0.182,0.48,0.333,0.209,0.524,0.267
83,0.135,0.21899999999999997,0.05799999999999999,0.117,15,0.182,0.579,0.548,0,0,0.921,0.079
80,0.151,0.23,0.081,0.112,17.7,0.21,0.355,0.558,0.5,0.003,0.896,0.101
81,0.1,0.196,0.08900000000000001,0.101,18.4,0.239,0.313,0.518,0,0.005,0.59,0.406
83,0.1,0.231,0.121,0.129,11.8,0.13699999999999998,0.486,0.588,0,0.056,0.6799999999999999,0.264
73,0.018,0.111,0.203,0.13699999999999998,12.5,0.184,0.258,0.463,0.282,0.312,0.41500000000000004,0.272
78,0.01399999999999999,0.084,0.128,0.114,17,0.201,0.256,0.506,0.4,0.42,0.425,0.156
76,0.016,0.08800000000000001,0.141,0.14300000000000002,10.4,0.159,0.154,0.405,0.3,0.519,0.274,0.207
72,0.038,0.128,0.33299999999999996,0.199,12.7,0.194,0.323,0.442,0.333,0.21,0.42799999999999994,0.366
82,0.16699999999999998,0.249,0.031,0.122,21.7,0.234,0.349,0.579,0.476,0.029,0.779,0.192
84,0.032,0.18600000000000003,0.087,0.106,12.7,0.151,0.101,0.545,0.387,0.677,0.181,0.135
82,0.031,0.14,0.118,0.08,20.3,0.23,0.617,0.434,0.364,0.341,0.368,0.28700000000000003
73,0.023,0.13,0.157,0.087,11.1,0.156,0.194,0.423,0.344,0.381,0.33199999999999996,0.28800000000000003
83,0.032,0.27899999999999997,0.16399999999999998,0.114,7.9,0.113,0.183,0.474,0,0.009,0.279,0.713
83,0.035,0.202,0.18899999999999997,0.127,17.3,0.234,0.347,0.463,0.667,0.004,0.492,0.503
84,0.073,0.287,0.217,0.128,18.7,0.246,0.29,0.478,0.348,0.069,0.437,0.494
80,0.047,0.159,0.08,0.111,18.2,0.224,0.252,0.495,0.344,0.214,0.515,0.271
78,0.039,0.13,0.062,0.162,7.2,0.092,0.259,0.59,0.283,0.235,0.643,0.113
80,0.031,0.187,0.203,0.136,23.9,0.304,0.364,0.447,0.371,0.391,0.249,0.36
81,0.114,0.159,0.083,0.121,11.7,0.146,0.292,0.529,0,0.006,0.712,0.28400000000000003
78,0.027,0.117,0.236,0.17,17.6,0.236,0.257,0.496,0.391,0.411,0.41600000000000004,0.172
85,0.126,0.27699999999999997,0.07400000000000001,0.192,10.4,0.142,0.799,0.559,0,0,0.9770000000000001,0.023
77,0.026,0.115,0.172,0.165,16.3,0.232,0.457,0.474,0.232,0.235,0.656,0.109
80,0.09,0.213,0.103,0.09,13.9,0.173,0.333,0.531,0.296,0.245,0.559,0.198
75,0.006999999999999999,0.069,0.127,0.107,16.7,0.203,0.226,0.457,0.384,0.533,0.321,0.14900000000000002
83,0.108,0.263,0.075,0.124,16.1,0.18899999999999997,0.271,0.567,0,0.001,0.765,0.234
80,0.05,0.14300000000000002,0.104,0.129,13.1,0.18,0.538,0.477,0.24,0.244,0.675,0.082
76,0.02,0.102,0.218,0.163,12.1,0.19,0.315,0.454,0.22,0.256,0.506,0.237
78,0.027,0.136,0.093,0.114,10,0.146,0.082,0.448,0.332,0.622,0.21600000000000003,0.158
78,0.055,0.23,0.29,0.212,14.5,0.188,0.402,0.537,0.388,0.315,0.632,0.052000000000000005
79,0.019,0.097,0.05599999999999999,0.068,14.2,0.198,0.157,0.446,0.323,0.443,0.22299999999999998,0.334
80,0.105,0.193,0.077,0.13,14.4,0.198,0.277,0.478,0.333,0.091,0.618,0.29100000000000004
80,0.036,0.133,0.1,0.092,15,0.202,0.267,0.47,0.315,0.258,0.526,0.215
81,0.048,0.223,0.272,0.108,23,0.298,0.322,0.504,0.333,0.03,0.44299999999999995,0.529
78,0.021,0.128,0.044,0.086,11.2,0.16399999999999998,0.157,0.449,0.29,0.591,0.28700000000000003,0.123
81,0.126,0.158,0.035,0.108,10.9,0.147,0.915,0.441,0.667,0.042,0.9159999999999999,0.042
77,0.009000000000000001,0.098,0.08900000000000001,0.07400000000000001,13.6,0.162,0.211,0.537,0.338,0.536,0.28300000000000003,0.18200000000000002
77,0.022,0.156,0.354,0.159,27.4,0.325,0.518,0.494,0.359,0.406,0.37,0.22499999999999998
79,0.075,0.133,0.069,0.119,12.3,0.156,0.27,0.576,0.279,0.341,0.618,0.041
79,0.07200000000000001,0.117,0.07200000000000001,0.134,13.3,0.145,0.511,0.652,0,0.011,0.9,0.089
75,0.015,0.103,0.145,0.132,13.7,0.179,0.374,0.532,0.329,0.422,0.42,0.158
76,0.024,0.077,0.095,0.106,13.8,0.165,0.174,0.543,0.354,0.388,0.438,0.174
80,0.04099999999999999,0.18600000000000003,0.106,0.098,16,0.193,0.273,0.518,0.335,0.269,0.562,0.16999999999999998
80,0.045,0.27399999999999997,0.076,0.068,8.2,0.128,0.262,0.423,0.111,0.148,0.312,0.541
85,0.053,0.206,0.163,0.14800000000000002,11.8,0.171,0.212,0.422,0.373,0.333,0.454,0.21200000000000002
79,0.025,0.135,0.182,0.125,19.6,0.257,0.397,0.477,0.349,0.341,0.391,0.268
77,0.023,0.13699999999999998,0.08199999999999999,0.103,15.7,0.202,0.276,0.468,0.353,0.257,0.253,0.487
81,0.104,0.158,0.09,0.157,14.9,0.191,0.402,0.566,0,0.003,0.9410000000000001,0.055
80,0.022,0.118,0.112,0.18,12.2,0.16899999999999998,0.129,0.504,0.349,0.459,0.28400000000000003,0.256
86,0.073,0.158,0.08,0.138,9.2,0.129,0.353,0.445,0,0.005,0.596,0.399
81,0.098,0.241,0.087,0.111,17,0.226,0.665,0.519,0,0.006,0.774,0.21900000000000003
83,0.052,0.21600000000000005,0.141,0.14,17.3,0.21600000000000005,0.482,0.549,0,0.008,0.6539999999999999,0.33899999999999997
76,0.025,0.103,0.155,0.111,12.8,0.158,0.203,0.466,0.408,0.425,0.321,0.256
82,0.113,0.212,0.095,0.132,15.3,0.203,0.228,0.507,0,0.002,0.613,0.385
78,0.049,0.159,0.096,0.127,10.2,0.132,0.202,0.515,0.324,0.356,0.504,0.144
78,0.01399999999999999,0.119,0.109,0.113,14.3,0.191,0.305,0.407,0.38,0.382,0.313,0.313
76,0.01399999999999999,0.102,0.16,0.181,7.8,0.116,0.124,0.373,0.387,0.481,0.303,0.217
75,0.016,0.105,0.373,0.14,21.4,0.289,0.231,0.478,0.336,0.277,0.45399999999999996,0.27
78,0.017,0.105,0.107,0.138,11.1,0.162,0.162,0.423,0.343,0.461,0.351,0.188
84,0.112,0.132,0.033,0.198,9.7,0.118,0.532,0.62,0,0,0.937,0.063
82,0.093,0.117,0.08,0.112,14.7,0.179,0.333,0.596,0.182,0.198,0.698,0.104
80,0.018,0.105,0.14400000000000002,0.105,16.3,0.215,0.206,0.472,0.359,0.462,0.311,0.228
81,0.063,0.182,0.16699999999999998,0.08800000000000001,17.1,0.206,0.123,0.557,0.344,0.244,0.436,0.32
82,0.114,0.29100000000000004,0.07,0.17,15.4,0.184,0.79,0.626,0,0.01,0.98,0.011
75,0.022,0.092,0.33899999999999997,0.248,9.8,0.163,0.126,0.479,0.262,0.265,0.47,0.266
81,0.075,0.215,0.066,0.103,14.8,0.195,0.285,0.465,0.315,0.366,0.349,0.28500000000000003
77,0.006999999999999999,0.12,0.059,0.098,11.1,0.151,0.071,0.486,0.302,0.643,0.194,0.163
82,0.065,0.162,0.039,0.105,14.2,0.17600000000000002,0.139,0.52,0.326,0.212,0.325,0.464
78,0.034,0.124,0.163,0.163,9.5,0.121,0.226,0.57,0.351,0.418,0.373,0.20900000000000002
81,0.081,0.156,0.05599999999999999,0.08900000000000001,14.7,0.18600000000000003,0.233,0.458,0.371,0.392,0.416,0.194
80,0.018,0.124,0.121,0.179,9.9,0.135,0.062,0.531,0.386,0.722,0.151,0.127
74,0.03,0.076,0.266,0.114,22.5,0.295,0.217,0.502,0.321,0.298,0.40700000000000003,0.29700000000000004
75,0.01,0.141,0.35,0.188,14.4,0.217,0.313,0.426,0.304,0.285,0.31,0.405
74,0.025,0.091,0.363,0.138,22.1,0.29100000000000004,0.271,0.464,0.353,0.268,0.499,0.23099999999999998
81,0.047,0.188,0.36,0.132,25.5,0.314,0.347,0.573,0.309,0.199,0.5780000000000001,0.222
82,0.05599999999999999,0.246,0.118,0.05799999999999999,18.5,0.242,0.22,0.485,0,0,0.6120000000000001,0.389
79,0.013,0.096,0.064,0.109,11.1,0.134,0.279,0.554,0.382,0.554,0.311,0.134
76,0.018,0.113,0.117,0.13699999999999998,13.3,0.181,0.15,0.505,0.314,0.319,0.28800000000000003,0.394
73,0.02,0.104,0.292,0.14400000000000002,13.8,0.2,0.257,0.409,0.329,0.51,0.273,0.214
82,0.068,0.194,0.07400000000000001,0.14,10.4,0.135,0.273,0.421,0.398,0.378,0.47900000000000004,0.14300000000000002
81,0.103,0.196,0.114,0.16399999999999998,11.5,0.136,0.284,0.624,0.233,0.101,0.8520000000000001,0.049
78,0.037,0.14300000000000002,0.08,0.158,8.6,0.136,0.216,0.474,0.273,0.51,0.33499999999999996,0.154
79,0.035,0.119,0.114,0.16699999999999998,11.2,0.159,0.283,0.54,0.303,0.275,0.642,0.083
79,0.02,0.102,0.18,0.147,13.2,0.179,0.165,0.471,0.383,0.364,0.321,0.315
78,0.036,0.16699999999999998,0.108,0.15,12.7,0.196,0.17,0.41,0.307,0.342,0.428,0.23
75,0.038,0.103,0.139,0.14800000000000002,13.1,0.168,0.263,0.529,0.38,0.292,0.44,0.268
79,0.025,0.136,0.044,0.092,11.9,0.16,0.089,0.51,0.333,0.6,0.17700000000000002,0.22399999999999998
83,0.114,0.247,0.181,0.132,16.5,0.199,0.317,0.541,0.333,0.14,0.711,0.14600000000000002
80,0.02,0.102,0.045,0.078,13.8,0.162,0.183,0.447,0.394,0.732,0.05600000000000001,0.219
81,0.065,0.159,0.063,0.105,15,0.193,0.316,0.49,0.316,0.215,0.714,0.071
72,0.01399999999999999,0.08,0.27699999999999997,0.16,9.8,0.161,0.25,0.388,0.302,0.34,0.436,0.224
83,0.114,0.327,0.053,0.121,13.6,0.154,0.01219,0.704,0,0.002,0.989,0.006
75,0.022,0.094,0.193,0.134,11.9,0.17,0.297,0.478,0.273,0.188,0.536,0.275
84,0.044,0.172,0.09,0.08900000000000001,12.8,0.171,0.282,0.455,0.337,0.385,0.518,0.097
79,0.022,0.14300000000000002,0.122,0.203,8.8,0.121,0.378,0.514,0.297,0.5,0.271,0.22999999999999998
83,0.046,0.237,0.069,0.094,11.6,0.179,0.362,0.446,0.135,0.248,0.43,0.322
76,0.021,0.08199999999999999,0.08,0.094,20.2,0.238,0.248,0.538,0.342,0.422,0.4,0.177
74,0.02,0.099,0.244,0.154,19.6,0.262,0.204,0.461,0.342,0.392,0.331,0.278
79,0.006999999999999999,0.109,0.099,0.133,11.1,0.13699999999999998,0.088,0.502,0.398,0.644,0.079,0.276
84,0.124,0.184,0.033,0.08900000000000001,12.9,0.154,0.234,0.532,0,0,0.917,0.082
77,0.039,0.187,0.109,0.084,17,0.22,0.173,0.529,0.309,0.355,0.41,0.233
81,0.091,0.192,0.111,0.071,22.2,0.24,0.364,0.561,0.462,0.052,0.48,0.46799999999999997
71,0.018,0.099,0.293,0.21,11.6,0.177,0.213,0.464,0.361,0.215,0.46799999999999997,0.319
83,0.081,0.231,0.091,0.116,16.1,0.195,0.182,0.557,0.245,0.139,0.652,0.208
77,0.01399999999999999,0.101,0.18600000000000003,0.129,18,0.235,0.212,0.482,0.389,0.33,0.367,0.304
71,0.02,0.07400000000000001,0.246,0.195,9.5,0.149,0.243,0.419,0.333,0.305,0.33899999999999997,0.355
77,0.01399999999999999,0.087,0.091,0.094,11.7,0.147,0.185,0.493,0.378,0.34,0.28200000000000003,0.379
81,0.12,0.246,0.155,0.149,17,0.215,0.278,0.533,0,0.003,0.887,0.111
84,0.104,0.254,0.085,0.166,13.9,0.204,0.383,0.426,0.143,0.011,0.666,0.32
79,0.047,0.184,0.13,0.078,23,0.258,0.306,0.528,0.443,0.267,0.355,0.379
84,0.04099999999999999,0.214,0.106,0.145,13.8,0.174,0.106,0.527,0.377,0.524,0.2,0.273
82,0.064,0.263,0.096,0.128,16.3,0.198,0.217,0.511,0.382,0.236,0.485,0.279
74,0.018,0.104,0.336,0.126,25.3,0.313,0.315,0.45,0.375,0.414,0.37,0.21699999999999997
75,0.022,0.114,0.18600000000000003,0.149,16.1,0.222,0.401,0.446,0.336,0.31,0.435,0.254
79,0.032,0.085,0.21,0.157,11.6,0.142,0.245,0.548,0.167,0.032,0.46,0.51
84,0.092,0.172,0.108,0.116,22,0.273,0.348,0.515,0.143,0.012,0.646,0.34099999999999997
84,0.134,0.162,0.085,0.154,13.7,0.177,0.243,0.54,0,0.002,0.8500000000000001,0.14800000000000002
80,0.07,0.284,0.122,0.113,18.3,0.234,0.321,0.467,0.36,0.449,0.363,0.188
72,0.022,0.123,0.299,0.13699999999999998,20.6,0.261,0.41,0.461,0.388,0.457,0.357,0.187
81,0.05,0.202,0.071,0.121,12.7,0.179,0.188,0.461,0.383,0.294,0.417,0.29100000000000004
75,0.01399999999999999,0.125,0.306,0.177,15.2,0.233,0.147,0.493,0.312,0.301,0.497,0.20500000000000002
83,0.083,0.221,0.08900000000000001,0.155,13.1,0.157,0.502,0.589,0,0,0.875,0.125
87,0.16899999999999998,0.262,0.066,0.115,21,0.228,0.655,0.603,0,0,0.828,0.17200000000000001
79,0.015,0.1,0.08199999999999999,0.098,16.9,0.226,0.411,0.378,0.36,0.325,0.28600000000000003,0.392
76,0.011,0.08800000000000001,0.08900000000000001,0.078,13.3,0.172,0.171,0.432,0.36,0.615,0.198,0.188
77,0.01399999999999999,0.096,0.158,0.175,10.6,0.17,0.125,0.421,0.321,0.505,0.23099999999999998,0.265
80,0.052,0.094,0.033,0.128,6.5,0.094,0.275,0.485,0.325,0.193,0.652,0.155
81,0.131,0.109,0.092,0.132,16.1,0.201,0.583,0.537,0.5,0.024,0.869,0.108
75,0.019,0.093,0.185,0.136,10.4,0.168,0.103,0.385,0.357,0.288,0.315,0.397
75,0.018,0.083,0.21600000000000005,0.114,21.6,0.271,0.158,0.463,0.417,0.33,0.32299999999999995,0.348
73,0.02799999999999999,0.145,0.37200000000000005,0.225,11.1,0.17,0.088,0.499,0.348,0.192,0.434,0.375
78,0.075,0.123,0.065,0.166,13.6,0.187,0.417,0.468,0.28,0.347,0.542,0.112
79,0.021,0.08800000000000001,0.05,0.07200000000000001,14.8,0.173,0.13,0.47,0.425,0.402,0.368,0.23
84,0.158,0.237,0.015,0.123,16.7,0.211,0.269,0.579,0,0.007,0.843,0.14900000000000002
75,0.026,0.085,0.079,0.165,13.2,0.17600000000000002,0.226,0.474,0.362,0.407,0.4,0.19399999999999998
82,0.043,0.153,0.194,0.153,9.1,0.15,0.27,0.434,0.245,0.331,0.44,0.22999999999999998
86,0.114,0.226,0.039,0.19,11.3,0.14,0.59,0.636,0,0.013,0.962,0.026
79,0.018,0.102,0.18899999999999997,0.123,18.1,0.23,0.273,0.466,0.396,0.316,0.269,0.41500000000000004
78,0.019,0.111,0.07,0.092,18.5,0.228,0.196,0.474,0.367,0.61,0.22899999999999998,0.159
75,0.031,0.095,0.28300000000000003,0.236,11.2,0.154,0.302,0.582,0.25,0.075,0.641,0.283
80,0.018,0.142,0.149,0.215,6.1,0.093,0,0.3,0.365,0.839,0.097,0.064
72,0.019,0.087,0.201,0.107,14.9,0.197,0.095,0.469,0.384,0.523,0.16999999999999998,0.30700000000000005
79,0.084,0.215,0.16399999999999998,0.133,18.8,0.243,0.383,0.512,0.319,0.218,0.568,0.21500000000000002
82,0.038,0.191,0.094,0.129,17,0.211,0.297,0.43,0.39,0.568,0.284,0.148
83,0.109,0.234,0.132,0.107,18.8,0.235,0.327,0.522,0,0.001,0.8660000000000001,0.132
75,0.016,0.093,0.121,0.116,12.6,0.159,0.09,0.491,0.452,0.267,0.437,0.29600000000000004
80,0.033,0.124,0.11,0.116,14.3,0.184,0.287,0.467,0.362,0.315,0.264,0.424
81,0.048,0.193,0.127,0.147,16.9,0.242,0.205,0.458,0.303,0.216,0.4,0.384
77,0.012,0.05799999999999999,0.037,0.046,14.8,0.16899999999999998,0.117,0.442,0.387,0.613,0.153,0.231
84,0.07400000000000001,0.146,0.122,0.162,15.1,0.214,0.259,0.5,0.281,0.278,0.605,0.11800000000000001
85,0.095,0.192,0.039,0.15,12.9,0.161,0.265,0.574,0.143,0.019,0.788,0.192
75,0.017,0.109,0.29,0.179,15.2,0.257,0.231,0.379,0.319,0.256,0.41,0.33199999999999996
78,0.07,0.114,0.052,0.08199999999999999,18.5,0.228,0.355,0.516,0.289,0.223,0.605,0.172
82,0.075,0.149,0.091,0.138,12.4,0.155,0.257,0.566,0.308,0.257,0.467,0.276
79,0.083,0.18600000000000003,0.057,0.113,9.9,0.126,0.157,0.541,0.1,0.033,0.613,0.354
72,0.016,0.086,0.231,0.172,12.2,0.197,0.224,0.351,0.327,0.517,0.20400000000000001,0.279
76,0.015,0.102,0.092,0.077,17.4,0.205,0.169,0.489,0.41,0.308,0.23099999999999998,0.46199999999999997
72,0.02,0.104,0.273,0.17,10.4,0.16399999999999998,0.114,0.429,0.299,0.469,0.257,0.273
74,0.013,0.08,0.187,0.195,11.4,0.172,0.167,0.453,0.395,0.388,0.39,0.223
81,0.045,0.228,0.048,0.108,16.8,0.204,0.21,0.536,0.36,0.368,0.504,0.129
83,0.08199999999999999,0.222,0.105,0.187,13.7,0.188,0.387,0.521,0.5,0.003,0.773,0.22399999999999998
84,0.024,0.203,0.101,0.064,20.9,0.255,0.252,0.483,0.368,0.308,0.14300000000000002,0.55
83,0.129,0.227,0.123,0.161,17.3,0.272,0.409,0.423,0,0.012,0.88,0.10700000000000001
81,0.087,0.147,0.054,0.12,8.4,0.135,0.191,0.409,1,0.005,0.5209999999999999,0.474
81,0.11,0.245,0.159,0.17,14.6,0.212,0.221,0.498,0.227,0.081,0.46499999999999997,0.45399999999999996
82,0.081,0.17800000000000002,0.08199999999999999,0.125,21,0.273,0.248,0.511,0.167,0.008,0.7210000000000001,0.271
76,0.022,0.14,0.18600000000000003,0.124,17.4,0.229,0.255,0.475,0.348,0.291,0.38,0.33
83,0.054,0.162,0.119,0.108,17.7,0.209,0.23,0.486,0.405,0.378,0.469,0.153
78,0.04099999999999999,0.184,0.02799999999999999,0.128,12.7,0.174,0.232,0.492,0.316,0.374,0.5589999999999999,0.067
83,0.13699999999999998,0.257,0.097,0.168,11.7,0.162,0.587,0.469,0,0.006,0.7230000000000001,0.27
79,0.059,0.128,0.08900000000000001,0.104,16,0.209,0.254,0.502,0.257,0.039,0.611,0.35
74,0.01,0.08800000000000001,0.29100000000000004,0.14300000000000002,15.6,0.212,0.241,0.501,0.415,0.092,0.484,0.42599999999999993
81,0.018,0.156,0.16,0.118,16.7,0.205,0.209,0.54,0.414,0.386,0.438,0.178
77,0.011,0.124,0.136,0.204,7.7,0.128,0.275,0.516,0.245,0.613,0.275,0.113
80,0.044,0.14800000000000002,0.071,0.113,9.7,0.129,0.069,0.49,0.362,0.594,0.276,0.13
72,0.018,0.12,0.527,0.134,21.5,0.271,0.294,0.501,0.371,0.295,0.242,0.463
82,0.048,0.215,0.08900000000000001,0.187,9.8,0.177,0.179,0.389,0.281,0.221,0.442,0.338
73,0.015,0.112,0.225,0.132,14.6,0.203,0.086,0.467,0.324,0.399,0.323,0.277
75,0.039,0.096,0.32799999999999996,0.179,13.1,0.204,0.26,0.451,0.326,0.126,0.623,0.251
82,0.049,0.218,0.079,0.32299999999999995,6,0.104,0.333,0.533,0,0,0.8,0.2
79,0.011,0.152,0.085,0.12,12.2,0.17800000000000002,0.166,0.445,0.31,0.61,0.123,0.267
83,0.104,0.222,0.162,0.188,12.9,0.171,0.648,0.52,0,0.008,0.901,0.091
83,0.125,0.18,0.02899999999999999,0.134,13,0.155,0.253,0.601,0,0,0.9450000000000001,0.055999999999999994
80,0.047,0.147,0.079,0.083,13.8,0.162,0.176,0.536,0.367,0.372,0.321,0.309
82,0.12,0.2,0.075,0.104,14.2,0.207,0.151,0.443,0.308,0.119,0.518,0.36
87,0.071,0.207,0.079,0.109,18.1,0.246,0.271,0.454,0.333,0.274,0.4,0.326
82,0.093,0.209,0.07200000000000001,0.1,14.5,0.184,0.48,0.514,0.125,0.054,0.581,0.365
75,0.026,0.14800000000000002,0.104,0.113,13.6,0.17800000000000002,0.231,0.436,0.404,0.389,0.388,0.22699999999999998
74,0.022,0.068,0.179,0.179,9.8,0.13699999999999998,0.136,0.453,0.347,0.649,0.20199999999999999,0.152
75,0.051,0.099,0.218,0.246,6.3,0.11,0.054,0.519,0.295,0.646,0.258,0.095
81,0.026,0.09,0.07,0.102,5.4,0.081,0.083,0.476,0.174,0.1,0.267,0.634
80,0.078,0.32,0.11,0.135,14.5,0.212,0.323,0.436,0.278,0.043,0.722,0.235
81,0.097,0.207,0.129,0.095,18.6,0.246,0.238,0.482,0.231,0.029,0.624,0.348
75,0.005,0.066,0.086,0.07400000000000001,21,0.226,0.233,0.484,0.475,0.478,0.134,0.389
83,0.127,0.196,0.038,0.092,15.4,0.181,0.414,0.571,0,0,0.895,0.105
77,0.022,0.085,0.097,0.105,11.1,0.138,0.232,0.446,0.461,0.423,0.335,0.242
76,0.017,0.079,0.106,0.097,14.6,0.194,0.225,0.495,0.335,0.359,0.44200000000000006,0.199
79,0.059,0.114,0.04,0.105,7.8,0.091,0.197,0.608,0.311,0.376,0.61,0.014
73,0.01399999999999999,0.08199999999999999,0.18600000000000003,0.11,15.7,0.198,0.285,0.48,0.357,0.255,0.303,0.44299999999999995
78,0.026,0.12,0.077,0.097,12.1,0.161,0.258,0.447,0.378,0.245,0.47000000000000003,0.28500000000000003
82,0.16399999999999998,0.278,0.077,0.16899999999999998,12.1,0.198,0.375,0.448,0,0.003,0.7979999999999999,0.199
73,0.033,0.152,0.48,0.247,12.2,0.188,0.192,0.479,0.365,0.217,0.5509999999999999,0.23099999999999998
74,0.024,0.08800000000000001,0.255,0.134,18.5,0.273,0.171,0.449,0.293,0.143,0.505,0.351
78,0.01399999999999999,0.106,0.053,0.066,14.8,0.182,0.099,0.484,0.386,0.542,0.147,0.313
73,0.081,0.135,0.165,0.147,8.3,0.177,0.094,0.291,0.222,0.255,0.43399999999999994,0.311
74,0.02,0.141,0.414,0.21,11.9,0.177,0.536,0.396,0.326,0.324,0.258,0.41800000000000004
82,0.021,0.062,0.05799999999999999,0.166,9.7,0.127,0.129,0.667,0.34,0.806,0.177,0.016
78,0.023,0.154,0.07,0.108,10.4,0.125,0.108,0.447,0.414,0.604,0.258,0.138
76,0.022,0.112,0.212,0.159,16.8,0.241,0.199,0.447,0.351,0.387,0.318,0.295
79,0.042,0.14,0.062,0.159,11.6,0.166,0.385,0.496,0.222,0.199,0.7070000000000001,0.098
73,0.017,0.118,0.361,0.175,19.5,0.28800000000000003,0.233,0.465,0.322,0.306,0.449,0.245
81,0.06,0.19,0.068,0.097,14.6,0.195,0.14,0.467,0.404,0.269,0.517,0.21400000000000002
79,0.052,0.142,0.105,0.094,14.6,0.174,0.168,0.523,0.392,0.42,0.42000000000000004,0.159
78,0.033,0.171,0.08800000000000001,0.141,9.8,0.123,0.266,0.589,0.339,0.333,0.484,0.185
82,0.065,0.195,0.14800000000000002,0.16699999999999998,12.8,0.222,0.112,0.414,0,0.01,0.537,0.45399999999999996
75,0.016,0.122,0.22,0.138,17.5,0.218,0.478,0.507,0.324,0.188,0.65,0.162
77,0.02799999999999999,0.146,0.098,0.14800000000000002,8.5,0.132,0.167,0.447,0.295,0.479,0.266,0.256
78,0.023,0.108,0.104,0.158,14.7,0.18899999999999997,0.38,0.533,0.383,0.194,0.673,0.128
80,0.059,0.096,0.032,0.117,8.5,0.119,0.199,0.452,0.309,0.439,0.417,0.14500000000000002
75,0.01399999999999999,0.135,0.3,0.168,11.6,0.161,0.297,0.462,0.384,0.283,0.494,0.223
76,0.048,0.116,0.158,0.117,12.1,0.174,0.314,0.427,0.253,0.456,0.43699999999999994,0.108
72,0.02,0.133,0.3829999999999999,0.14400000000000002,15.6,0.239,0.182,0.428,0.329,0.176,0.521,0.303
78,0.021,0.083,0.085,0.063,14.6,0.18,0.084,0.438,0.4,0.6,0.19,0.20800000000000002
84,0.049,0.158,0.086,0.097,16.6,0.221,0.133,0.493,0.25,0.032,0.195,0.773
81,0.064,0.174,0.159,0.16899999999999998,13.6,0.229,0.192,0.417,0.287,0.41,0.46699999999999997,0.123
78,0.016,0.14300000000000002,0.069,0.128,9.4,0.13699999999999998,0.097,0.38,0.361,0.457,0.366,0.177
82,0.106,0.198,0.114,0.115,22.2,0.297,0.25,0.439,0.387,0.136,0.399,0.465
83,0.087,0.138,0.079,0.12,12.5,0.155,0.31,0.529,0,0.013,0.942,0.045
78,0.013,0.1,0.12,0.136,12.3,0.16699999999999998,0.217,0.473,0.326,0.596,0.308,0.096
78,0.032,0.151,0.162,0.152,15,0.202,0.234,0.5,0.385,0.165,0.54,0.29500000000000004
82,0.1,0.226,0.05599999999999999,0.158,14.2,0.17800000000000002,0.303,0.566,0,0,0.787,0.212
77,0.016,0.117,0.172,0.129,14.6,0.203,0.357,0.453,0.241,0.187,0.416,0.4
81,0.106,0.27,0.155,0.104,15.7,0.218,0.2,0.458,0.282,0.128,0.494,0.379
75,0.016,0.086,0.344,0.162,19.8,0.266,0.316,0.454,0.4,0.278,0.528,0.192
81,0.035,0.163,0.091,0.09,20.6,0.234,0.199,0.476,0.393,0.592,0.263,0.14500000000000002
77,0.02,0.103,0.1,0.103,10.7,0.14,0.248,0.453,0.345,0.511,0.332,0.159
